CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
20129,,Jaclyn,,Zhang,,1471 Stanley Dollar Dr.,,Bonn,Nordrhein-Westfalen,Germany,53131,518-555-0168,1954-05-28,Partial College,Clerical,F,S,1,3,4,4,74672.0,1
29472,,Barbara,T,Raje,,9746 Concord Tree Court,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0147,1969-08-25,High School,Manual,F,M,1,1,0,1,66640.0,0
28944,,Lucas,E,Rodriguez,,6529 Broadway St.,,Kirkland,Washington,United States,98033,1 (11) 500 555-0166,1959-04-12,High School,Professional,M,M,0,2,0,2,23831.0,0
14360,,Kara,L,Yuan,,2327 Shakespeare Dr.,,Cloverdale,South Australia,Australia,6105,764-555-0117,1944-02-17,Bachelors ,Professional,F,S,0,3,0,0,77996.0,0
24996,,Victoria,,Nelson,,9671 Santa Ana Drive,,Colma,California,United States,94014,238-555-0129,1943-03-24,Graduate Degree,Professional,F,M,1,0,0,2,54011.0,1
19179,,Mason,,Kelly,,9741 Orangewood Way,,Woodburn,Oregon,United States,97071,285-555-0139,1961-02-15,Graduate Degree,Skilled Manual,M,M,1,0,0,1,114032.0,0
25157,,Danielle,C,Ward,,"130, boulevard Tremblay",,San Diego,California,United States,92102,1 (11) 500 555-0169,1943-04-05,Bachelors ,Management,F,S,1,1,3,3,15100.0,1
11941,,Leslie,,Gutierrez,,9141 Yosemite Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0155,1969-08-06,High School,Skilled Manual,F,S,0,2,0,2,62909.0,1
14148,,Peter,,Raje,,"84, rue du Puits Dixme",,San Francisco,California,United States,94109,1 (11) 500 555-0177,1966-05-12,Graduate Degree,Professional,M,M,1,0,2,3,54158.0,1
11326,,Ruben,,Romero,,6140 North Star Dr.,,Bracknell,England,United Kingdom,RG12 8TB,345-555-0122,1953-09-13,Partial High School,Manual,M,M,1,2,0,0,119841.0,0
18667,,Rachel,J,Powell,,7166 Fillet Ave.,,Bracknell,England,United Kingdom,RG12 8TB,117-555-0113,1969-07-14,Partial College,Clerical,F,S,1,2,2,2,95214.0,1
16410,,Alyssa,J,Flores,,5001 Panoramic Ave.,,North Ryde,New South Wales,Australia,2113,127-555-0187,1968-08-26,Partial College,Skilled Manual,F,S,1,2,0,2,45431.0,0
24977,,Tabitha,,Gutierrez,,4513 Second Street,,Rhodes,New South Wales,Australia,2138,668-555-0161,1958-09-23,Partial College,Skilled Manual,F,S,1,1,0,1,67612.0,0
11853,,Antonio,K,Diaz,,4757 Carmel Drive,,La Jolla,California,United States,92806,362-555-0192,1954-08-04,Graduate Degree,Skilled Manual,M,M,1,0,0,0,68698.0,1
25251,,Luis,,Robinson,,591 Valley Crest Drive,,Seattle,Washington,United States,98104,230-555-0118,1962-07-04,Partial College,Clerical,M,S,1,0,3,3,99930.0,1
15258,,Darren,,Munoz,,6385 Holiday Hills Dr.,,Versailles,Yveline,France,78000,364-555-0142,1952-03-29,Partial College,Manual,M,S,0,0,2,2,105583.0,0
15058,,Marvin,R,Martin,,1773 Diago,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0152,1963-11-23,Partial College,Professional,M,S,0,4,4,4,45738.0,1
11151,,Roger,H,Hu,,1529 Gartridge Dr.,,Warrington,England,United Kingdom,WA1,716-555-0152,1939-09-03,High School,Professional,M,S,0,3,4,4,95471.0,1
20258,,Kelly,W,Smith,,584 Chestnut Ave.,,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0146,1972-09-08,Partial High School,Manual,F,S,0,2,0,0,77991.0,0
26136,,Adam,,Coleman,,Parkstr 18,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0147,1967-04-10,Bachelors ,Professional,M,S,1,2,4,5,98175.0,1
16898,,Karl,,Xie,,916-555-01 Springwood Way,,Pantin,Seine Saint Denis,France,93500,860-555-0112,1971-03-20,High School,Manual,M,M,1,1,3,3,49619.0,0
27030,,Cain,,Nath,,8357 Sycamore Dr.,,Metz,Moselle,France,57000,470-555-0185,1970-01-20,Graduate Degree,Clerical,M,M,1,0,0,3,50870.0,0
11555,,Adam,B,Gonzalez,,5476 Meadow Glen Way,,Pantin,Seine Saint Denis,France,93500,713-555-0160,1961-07-18,High School,Manual,M,M,0,1,1,1,106367.0,1
13871,,Kate,R,Goel,,3543 Beauty Street,,Metz,Moselle,France,57000,1 (11) 500 555-0122,1970-03-12,Partial High School,Manual,F,S,0,2,0,0,109322.0,0
28959,,Kelvin,D,Luo,,7177 Creeky Lane,,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,1961-01-15,Partial College,Management,M,M,1,4,4,4,192064.0,1
17134,,Brendan,C,Xie,,3320 Oeffler Ln.,,Burbank,California,United States,91502,740-555-0139,1963-04-28,High School,Manual,M,M,0,2,0,2,118973.0,0
20318,,Brendan,J,Tang,,623 Miemte Court,,Hawthorne,Queensland,Australia,4171,182-555-0167,1976-07-10,High School,Manual,M,S,0,2,0,0,163198.0,0
16223,,Lauren,,Patterson,,328 Westbark Place,,Les Ulis,Essonne,France,91940,795-555-0134,1968-06-13,Partial High School,Manual,F,S,0,2,0,0,51473.0,0
15836,,Tommy,,Raje,,5673 Banyan Circle,,Hobart,Tasmania,Australia,7001,555-555-0119,1952-03-10,Graduate Degree,Management,M,M,1,0,0,1,30310.0,0
18869,,Alyssa,,Stewart,,2314 San Rafael,,Bellingham,Washington,United States,98225,229-555-0196,1965-06-14,Graduate Degree,Management,F,S,0,2,0,3,123431.0,0
23424,,Arturo,,Li,,9890 Royal Links Ct.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0129,1958-12-01,High School,Skilled Manual,M,M,0,2,1,2,124971.0,0
11438,,Tara,A,Luo,,3445 Mt. Dell,,Lincoln Acres,California,United States,91950,1 (11) 500 555-0196,1970-09-08,Partial College,Clerical,F,M,0,1,0,1,146129.0,0
17337,,Cesar,S,Suri,,"675, rue Mazagran",,Daly City,California,United States,94015,1 (11) 500 555-0184,1952-07-11,Partial College,Professional,M,M,1,0,1,2,94960.0,0
18993,,Raul,G,Jai,,2221 Duha Court,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0169,1956-12-16,Graduate Degree,Clerical,M,S,1,0,0,0,78124.0,1
19609,,Kelly,E,Bryant,,9817 Pepper Way,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0163,1958-08-27,Bachelors ,Skilled Manual,F,M,1,0,0,1,44538.0,0
27582,,Jennifer,A,Rivera,,10992 Roland Court,,Yakima,Washington,United States,98901,1 (11) 500 555-0165,1976-07-15,Partial High School,Clerical,F,M,1,2,1,2,29577.0,0
11475,,Autumn,M,Zhu,,8715 Balwanee Lane,,Runcorn,England,United Kingdom,TY31,519-555-0110,1965-11-12,Bachelors ,Skilled Manual,F,M,1,1,1,1,87804.0,0
23720,,Katherine,R,Butler,,8590 Dublin Ct.,,London,England,United Kingdom,C3H 7AU,1 (11) 500 555-0168,1957-11-11,Partial High School,Manual,F,S,1,2,0,0,150259.0,0
12027,,Alexandria,M,Sanchez,,4283 Terra Calitina,,Bellingham,Washington,United States,98225,1 (11) 500 555-0146,1970-05-21,High School,Professional,F,S,0,2,0,2,20949.0,1
28692,,Cara,R,Lin,,8417 Elkwood Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0174,1958-10-22,High School,Skilled Manual,F,S,0,2,0,3,64061.0,1
29088,,Rachel,E,Baker,,Werftstr 4754,,West Covina,California,United States,91791,1 (11) 500 555-0188,1975-01-09,Bachelors ,Professional,F,M,1,0,3,4,60126.0,1
15145,,Grace,E,Henderson,,8781 El Dorado Drive,,Seattle,Washington,United States,98104,1 (11) 500 555-0120,1964-03-23,Bachelors ,Professional,F,M,1,2,2,4,93682.0,1
26846,,Jamie,,Liang,,Herzogstr 29956,,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0159,1964-02-07,High School,Management,F,M,1,3,1,4,65241.0,0
18322,,Jennifer,M,Griffin,, Clo Treat Blvd.,,San Francisco,California,United States,94109,1 (11) 500 555-0139,1975-11-07,Bachelors ,Management,F,S,1,2,0,4,80719.0,0
12814,,Troy,L,Lopez,,1483 Royal Links Circle,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0162,1971-06-16,Bachelors ,Professional,M,M,0,1,0,1,66934.0,0
28144,,Janet,A,Alvarez,,291 Victory Lane,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0162,1962-06-24,Bachelors ,Professional,F,S,0,1,0,0,13884.0,1
11259,,Jorge,Y,Li,,5776 Frisbie Court,,Issaquah,Washington,United States,98027,1 (11) 500 555-0115,1973-11-11,Bachelors ,Skilled Manual,M,M,1,1,2,2,30300.0,0
20320,,Brianna,F,Ramirez,,1083 W. Hookston Road,,Bellflower,California,United States,90706,961-555-0117,1961-04-06,Partial College,Professional,F,M,1,3,4,5,146972.0,0
15911,,Michele,S,Goel,,813 Jinson St.,,München,Hessen,Germany,80074,177-555-0131,1946-10-27,Partial College,Clerical,F,S,0,1,0,0,88268.0,1
14818,,Sabrina,,Browning,,547-555-013 Bent Tree Lane,,Orleans,Loiret,France,45000,1 (11) 500 555-0168,1967-06-15,Partial College,Manual,F,M,0,1,0,0,37344.0,0
26352,,Roger,,Nath,,5278 Sheffield Drive,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0130,1948-06-02,Partial High School,Manual,M,S,0,2,0,0,45366.0,0
14510,,Jarrod,M,Sanchez,, Ever3804 Leaf Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0169,1950-11-08,Graduate Degree,Management,M,M,1,2,4,4,51094.0,0
25734,,Anne,,Moreno,,m Las Lomas Way,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0125,1971-10-19,Partial College,Clerical,F,S,0,2,0,3,20875.0,0
23899,,Madison,E,Coleman,,7282 Hale Court,,Edmonds,Washington,United States,98020,1 (11) 500 555-0118,1953-10-13,High School,Skilled Manual,F,M,0,2,0,2,140521.0,0
21213,,Randall,,Alonso,,6105 Sea Highlands,,Bellflower,California,United States,90706,1 (11) 500 555-0114,1958-09-22,Graduate Degree,Management,M,S,1,2,0,4,164740.0,0
11604,,Emma,M,Rodriguez,,9218 Elm Rd.,,Port Hammond,British Columbia,Canada,V6B 3P7,1 (11) 500 555-0189,1974-11-03,Graduate Degree,Professional,F,S,1,0,0,4,23483.0,0
15764,,Hunter,R,Hughes,,5698 Sea Point Way,,Palo Alto,California,United States,94303,1 (11) 500 555-0167,1947-08-08,Graduate Degree,Management,M,M,1,2,0,5,158912.0,0
20140,,Luke,,Hall,,6619 Artha Ct.,,Bellingham,Washington,United States,98225,1 (11) 500 555-0129,1974-10-04,Partial High School,Skilled Manual,M,M,1,2,1,2,95236.0,0
18619,,Tara,,Deng,,8998 Yosemite Ct.,,Bellingham,Washington,United States,98225,1 (11) 500 555-0157,1961-06-19,Bachelors ,Skilled Manual,F,M,1,0,1,1,159332.0,0
24582,,Kelly,,Henderson,,Nollendorfplatz 5527,,Burlingame,California,United States,94010,1 (11) 500 555-0179,1954-08-19,Graduate Degree,Skilled Manual,F,S,0,0,0,1,125592.0,0
11888,,Kevin,L,Hernandez,,Heiderweg 4982,,Redmond,Washington,United States,98052,1 (11) 500 555-0181,1959-10-04,Graduate Degree,Skilled Manual,M,S,1,0,0,0,127108.0,0
18066,,Mayra,,Lopez,,2584798 Pass Dr,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0195,1968-05-16,Bachelors ,Professional,F,M,1,2,4,5,108206.0,1
27362,,Clayton,,Lin,,5234 Arleda Lane,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0117,1951-04-21,Bachelors ,Clerical,M,S,0,0,1,1,152772.0,1
19414,,ye,,Jimenez,,9577 Santa Fe,,Hof,Bayern,Germany,95010,1 (11) 500 555-0118,1960-04-04,Bachelors ,Clerical,M,S,1,0,0,0,25147.0,0
24709,,Jackson,L,Jenkins,,6155 Vallejen,,Paris,Seine (Paris),France,75003,1 (11) 500 555-0119,1971-01-06,Partial College,Manual,M,S,0,1,0,0,56429.0,0
13941,,Clarence,I,Ma,,6594 Edwards Ave.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0155,1970-11-26,Bachelors ,Clerical,M,M,1,0,0,0,122221.0,0
16514,,Lisa,,Xie,,683 Kridge Road,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0153,1968-12-24,Partial College,Manual,F,M,1,0,0,2,81230.0,0
14237,,Daniel,J,Diaz,,667 Oakwood Ct.,,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0157,1949-02-08,High School,Manual,M,M,1,2,2,2,158617.0,0
15925,,Edward,C,Garcia,,9525 Kenneth Ct.,,Ballard,Washington,United States,98107,1 (11) 500 555-0135,1962-05-24,Bachelors ,Skilled Manual,M,M,1,0,1,1,41844.0,0
20568,,Jason,R,Bryant,,9162isover Ct.,,National City,California,United States,91950,1 (11) 500 555-0186,1946-07-18,Partial College,Professional,M,M,0,1,0,1,98454.0,0
28714,,Vincent,A,Zhao,,"8, rue Saint Denis",,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0110,1966-11-08,Bachelors ,Professional,M,S,1,3,0,0,65808.0,1
19064,,Dustin,,Luo,,6573 11th St. NE,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0162,1949-04-15,Bachelors ,Professional,M,S,0,1,0,0,136438.0,1
23269,,Eric,M,Adams,,"277, rue Philibert-Delorme",,Langley,British Columbia,Canada,V3A 4R2,1 (11) 500 555-0135,1960-09-11,Graduate Degree,Professional,M,S,0,0,0,2,52936.0,1
18277,,Gloria,L,Moreno,,"38, boulevard du Montparnasse",,Bellingham,Washington,United States,98225,1 (11) 500 555-0128,1969-04-02,Partial College,Skilled Manual,F,S,1,2,0,0,27861.0,0
13271,,Gregory,L,Raji,,"9002, rue Philibert-Delorme",,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0165,1960-10-26,Partial College,Skilled Manual,M,S,1,2,0,2,158224.0,0
18160,,Katherine,A,Evans,,3555 Arcadia Pl.,,Spring Valley,California,United States,91977,1 (11) 500 555-0199,1962-12-16,Bachelors ,Management,F,M,1,2,0,5,51080.0,0
14819,,Edward,D,Wilson,,6156 Virginia Hills Drive,,Torrance,California,United States,90505,1 (11) 500 555-0187,1966-05-18,Partial High School,Skilled Manual,M,M,1,2,0,2,106950.0,0
13593,,Mallory,M,Hernandez,,6743 E. 33nd Street,,Bremerton,Washington,United States,98312,1 (11) 500 555-0129,1958-08-24,Partial College,Professional,F,M,0,4,4,5,71924.0,1
27254,,Jessica,S,Simmons,,"10231, rue Mazagran",,Redmond,Washington,United States,98052,1 (11) 500 555-0125,1950-02-14,Graduate Degree,Management,F,M,0,3,3,3,80210.0,1
14873,,Briana,,Alonso,,9916 Rolling Ridge Rd.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0114,1969-11-14,Bachelors ,Clerical,F,M,1,0,0,0,46618.0,0
20392,,Tabitha,J,Gonzalez,,Bundesallee 5511,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0120,1966-10-14,Bachelors ,Clerical,F,M,1,0,0,0,58419.0,0
25577,,Joshua,,Wilson,,Postfach 22 8 11,,Glendale,California,United States,91203,1 (11) 500 555-0119,1973-03-22,Graduate Degree,Skilled Manual,M,M,1,0,0,1,44079.0,0
11746,,Arianna,G,Cooper,,4044 Mt. Trinity Ct.,,Fremont,California,United States,94536,1 (11) 500 555-0180,1956-09-08,Graduate Degree,Management,F,M,1,2,0,2,41371.0,0
22919,,Carla,,Sanchez,,Nollendorfplatz 5116,,Paris,Seine (Paris),France,75007,1 (11) 500 555-0153,1944-06-25,Graduate Degree,Clerical,F,S,0,0,0,1,136028.0,0
17733,,Karen,,Lin,,Buergermeister-ulrich-str 6148,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0166,1967-11-19,Bachelors ,Professional,F,S,1,1,0,0,41382.0,1
12346,,Roger,,Guo,,2870 Delta View Ln.,,Redmond,Washington,United States,98052,1 (11) 500 555-0111,1969-10-20,Partial College,Clerical,M,M,0,1,0,2,100110.0,0
19291,,Wendy,,Rubio,,"66, rue Philibert-Delorme",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0116,1947-09-20,Bachelors ,Clerical,F,M,1,0,0,0,94265.0,0
23814,,Martin,D,He,,Hans-Rosenthal-Platz 718,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0141,1959-02-28,Partial College,Clerical,M,M,0,2,0,3,88734.0,0
23490,,Darren,J,Martinez,,9023 Ash Lane,,Seaford,Victoria,Australia,3198,149-555-0116,1961-09-14,Partial College,Manual,M,S,1,1,0,0,95687.0,1
27282,,Christina,,Dominguez,,2377 Show,,Hamburg,Hamburg,Germany,20354,505-555-0114,1948-09-09,High School,Manual,F,M,0,0,2,2,66409.0,1
23730,,Michelle,,Howard,,7834 Lillwood Drive,,Geelong,Victoria,Australia,3220,732-555-0128,1952-10-21,Bachelors ,Professional,F,S,0,2,0,0,82957.0,1
26631,,Philip,K,Alonso,,4965 El Capitan Ln.,,Orleans,Loiret,France,45000,141-555-0122,1944-09-03,Partial College,Clerical,M,S,1,2,2,2,83529.0,1
23373,,Steve,,Zheng,,8483 Treaing Court,,Pantin,Seine Saint Denis,France,93500,987-555-0167,1956-03-27,Partial College,Clerical,M,M,1,2,2,2,64827.0,1
12933,,Samuel,J,Nelson,,7874 La Jolla,,Melbourne,Victoria,Australia,3000,583-555-0186,1965-06-24,Graduate Degree,Management,M,S,1,1,0,1,76064.0,0
13341,,Jon,C,Nath,,9904 Hill Dr,,Newcastle,New South Wales,Australia,2300,418-555-0175,1976-08-17,Graduate Degree,Management,M,M,0,3,5,5,194318.0,1
20328,,Arthur,P,Raman,,3598 Lity Court,,Bendigo,Victoria,Australia,3550,708-555-0134,1969-11-25,Bachelors ,Professional,M,S,1,3,0,0,157931.0,0
15348,,Kelli,R,Shan,,330 Qui Dr.,,Saarlouis,Saarland,Germany,66740,329-555-0193,1971-05-03,High School,Manual,F,S,0,1,0,0,112535.0,1
19868,,Robin,R,Gomez,,1502 Marion Ct.,,Croix,Nord,France,59170,598-555-0153,1966-12-11,High School,Management,F,M,1,4,1,5,59803.0,0
25960,,Edwin,M,Lu,,8483 39th Ave.,,Paris,Seine (Paris),France,75003,617-555-0123,1956-03-11,Partial College,Clerical,M,S,0,1,0,0,114037.0,1
21963,,Jose,,Carter,,444 Ash Rd,#1976,Milwaukie,Oregon,United States,97222,248-555-0180,1954-05-21,Partial College,Skilled Manual,M,M,1,1,0,1,106068.0,0
15386,,Omar,,Lal,, Sin Kaucer Dr.,,Lakewood,California,United States,90712,738-555-0131,1963-06-19,Partial College,Professional,M,M,0,2,1,2,127493.0,0
18370,,Jennifer,,Young,,196 Eights Road,,Metchosin,British Columbia,Canada,V9,794-555-0169,1974-12-25,High School,Professional,F,S,0,3,0,5,87358.0,1
28646,,Jenny,A,Wang,,42 Stephet Ave.,,Brisbane,Queensland,Australia,4000,110-555-0110,1970-06-14,Bachelors ,Professional,F,M,1,4,0,0,87384.0,0
21634,,Christian,E,Martinez,,7539 Santa Fe Street,,Langford,British Columbia,Canada,V9,959-555-0167,1959-12-11,Graduate Degree,Professional,M,M,1,0,0,4,93728.0,0
21255,,Rebekah,M,Vance,,2630 Birch Bark Road,,Roissy en Brie,Seine et Marne,France,77680,528-555-0141,1958-11-11,High School,Manual,F,S,0,1,0,0,55669.0,0
28985,,Hannah,C,Simmons,,454-555-01 Krueger Drive,,Berkeley,California,United States,94704,392-555-0152,1964-09-18,Graduate Degree,Skilled Manual,F,S,0,0,0,0,127324.0,0
19728,,Ashley,A,Bennett,,1663 Camino Segunds,,Santa Cruz,California,United States,95062,141-555-0155,1965-08-04,Partial College,Professional,F,M,1,2,3,4,170722.0,1
16588,,Lauren,E,Alexander,,9482 Hoverail Way,,Milton Keynes,England,United Kingdom,MK8 8DF,440-555-0114,1975-12-19,Partial College,Manual,F,S,0,1,1,1,92289.0,0
21798,,Sydney,E,Cox,,9212 Coning Road,,Cliffside,British Columbia,Canada,V8Y 1L1,780-555-0185,1959-08-17,Bachelors ,Skilled Manual,F,M,0,2,2,4,22807.0,1
26289,,Melanie,,Alexander,,8057 Julpum Loop,,Issaquah,Washington,United States,98027,873-555-0146,1947-05-14,High School,Professional,F,M,0,1,1,3,89329.0,0
22337,,Evan,,Carter,,5431 Ridgetdge Drive,,Lemon Grove,California,United States,91945,408-555-0135,1953-10-10,Graduate Degree,Professional,M,M,1,0,2,3,68761.0,1
26778,,Kenneth,A,Raji,,1981 El Rancho Drive,,Milwaukie,Oregon,United States,97222,389-555-0114,1961-01-14,High School,Skilled Manual,M,M,0,2,0,0,49506.0,0
24500,,Carlos,C,Kelly,,5176 Eucreek Ln.,,Lake Oswego,Oregon,United States,97034,838-555-0120,1942-11-10,High School,Skilled Manual,M,M,0,2,0,0,65577.0,0
18036,,Benjamin,J,Robinson,,9641 Rose Meadow Pl.,,Bellingham,Washington,United States,98225,397-555-0155,1954-10-20,Bachelors ,Professional,M,S,0,1,0,0,91999.0,0
14616,,Alyssa,,King,,6327 Broadmoor Avenue,,Bremerton,Washington,United States,98312,921-555-0176,1978-09-15,Partial College,Professional,F,S,1,0,2,3,102679.0,1
20471,,Troy,L,Rana,,5109 Golf Club Road,,Cloverdale,South Australia,Australia,6105,228-555-0193,1954-05-10,Bachelors ,Professional,M,S,0,1,0,0,109437.0,1
14045,,Lauren,D,Morris,,4149 Thornhill Place,,Colma,California,United States,94014,427-555-0158,1963-02-09,Partial College,Professional,F,S,0,4,3,3,118413.0,1
26463,,Kelli,,Hu,,3512 Parkwood Drive,,London,England,United Kingdom,SW19 3RU,526-555-0114,1979-10-20,Partial College,Clerical,F,M,1,1,2,2,122237.0,0
26141,,Jared,O,Rivera,,4103 Via Rerrari,,Milwaukie,Oregon,United States,97222,408-555-0125,1956-07-15,Partial College,Professional,M,M,1,2,3,4,49358.0,1
21044,,Darryl,J,Liang,,6064 Thornhill Lane,,Vancouver,British Columbia,Canada,V7L 4J4,1 (11) 500 555-0186,1964-11-23,Bachelors ,Professional,M,M,0,1,0,0,143902.0,0
18158,,Isaiah,,Peterson,,9838 Westoaks Dr.,,Torrance,California,United States,90505,275-555-0164,1966-07-26,Partial College,Skilled Manual,M,S,0,1,0,0,101413.0,0
11031,,Pedro,,Martinez,,9788 Golden Rain,,North Ryde,New South Wales,Australia,2113,133-555-0112,1950-08-10,Bachelors ,Professional,M,S,1,0,3,3,173868.0,1
13075,,Joseph,N,Robinson,,4981 Military Way E.,,Burbank,California,United States,91502,155-555-0181,1945-06-17,Bachelors ,Skilled Manual,M,S,1,0,2,2,59782.0,1
27773,,Eric,,Bryant,,2773 Firestone Drive,,Spring Valley,California,United States,91977,1 (11) 500 555-0164,1966-11-26,Partial College,Skilled Manual,M,M,1,1,0,1,50500.0,1
11210,,Donald,,Rodriguez,,2357 Hawing Ave,,Warrnambool,Victoria,Australia,3280,499-555-0111,1966-06-09,Bachelors ,Professional,M,S,0,1,0,0,50170.0,1
22182,,Alex,,Rogers,,6986 Clinton Drive,,Concord,California,United States,94519,1 (11) 500 555-0123,1946-08-10,Partial College,Professional,M,M,1,2,3,4,98993.0,0
17592,,Katie,L,Xie,,1978 Vinewood Way,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0155,1970-01-16,High School,Manual,F,S,0,1,1,1,72398.0,1
25474,,Clarence,K,Ye,,3823 Treat Blvd,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0131,1969-08-26,Partial College,Clerical,M,S,1,0,2,2,15037.0,1
22713,,David,L,Harris,,476 Red Place,,Burlingame,California,United States,94010,1 (11) 500 555-0116,1958-03-15,Partial College,Professional,M,M,1,4,1,1,154584.0,0
20134,,Tiffany,,Liu,,142 Alamo Drive,,Lakewood,California,United States,90712,1 (11) 500 555-0154,1946-02-07,Partial College,Clerical,F,M,0,2,3,3,84083.0,0
12146,,Marc,A,Ortega,,7072 Springvale Court,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0152,1967-12-27,High School,Manual,M,S,1,1,2,2,132142.0,1
20811,,Cynthia,,Suri,,Wallstr 299,,Redmond,Washington,United States,98052,1 (11) 500 555-0119,1963-06-23,Partial College,Professional,F,S,0,4,2,3,21742.0,1
21127,,Priscilla,R,Sharma,,9449 Alan Drive,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0122,1974-06-28,Graduate Degree,Clerical,F,M,1,0,0,0,109834.0,1
21261,,Isaac,D,Hill,,3591 Hilltop Road,,San Carlos,California,United States,94070,1 (11) 500 555-0166,1974-11-06,Bachelors ,Management,M,M,1,0,1,2,83630.0,0
17763,,Cedric,P,Chen,,1341 Corrinne Court,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0127,1945-03-21,Partial High School,Manual,M,S,1,2,0,0,47215.0,1
11343,,Jack,,White,,1883 Panoramic Avenue,,San Carlos,California,United States,94070,1 (11) 500 555-0122,1975-08-17,Bachelors ,Professional,M,S,0,1,0,0,37820.0,1
26854,,Allison,I,Bailey,,9736 Grackpea Ct.,,Les Ulis,Essonne,France,91940,1 (11) 500 555-0111,1947-06-24,Partial High School,Manual,F,S,0,2,0,0,57359.0,1
22526,,Rachel,,Ramirez,,"44, rue Saint Denis",,Berkeley,California,United States,94704,1 (11) 500 555-0185,1961-01-07,Partial College,Clerical,F,S,1,1,3,3,26534.0,0
20868,,Gina,L,Hernandez,,"654, boulevard Tremblay",,Oregon City,Oregon,United States,97045,1 (11) 500 555-0196,1973-05-15,Partial College,Professional,F,M,1,4,3,3,63272.0,1
28124,,Anna,J,Price,,4120 Notreisland Dr,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0196,1971-05-06,High School,Management,F,S,1,4,5,5,130620.0,1
22759,,Jada,C,James,,2846 Broadakespeare Dr.,,Berkeley,California,United States,94704,1 (11) 500 555-0129,1973-02-26,Graduate Degree,Professional,F,S,0,0,0,4,144982.0,0
15717,,Alvin,,Guo,,2098 Amador Court,,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0183,1957-11-17,Bachelors ,Manual,M,S,0,0,0,1,126304.0,1
11757,,Byron,,Moreno,,9172 Royal Arch Court,,Darmstadt,Hessen,Germany,64283,167-555-0118,1966-05-18,Partial College,Management,M,M,1,2,5,5,112314.0,1
21125,,Robert,A,Edwards,,808-555-018 Corte Segundo,,Haney,British Columbia,Canada,V2W 1W2,1 (11) 500 555-0187,1965-08-05,Bachelors ,Management,M,M,1,1,0,0,79535.0,0
18252,,Clinton,W,Blanco,,7904 Eagle Peak Road,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0131,1958-09-27,High School,Manual,M,M,1,0,2,2,149105.0,1
28740,,Katrina,J,Nara,,"70, avenue du Port",,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0178,1972-05-14,High School,Skilled Manual,F,S,1,2,0,2,16027.0,0
14128,,Megan,,Barnes,,8125 St. John Lane,,Bremerton,Washington,United States,98312,1 (11) 500 555-0158,1979-10-13,Partial College,Professional,F,M,1,0,2,4,116684.0,1
19160,,Dale,,Raje,,"214, rue Surcouf",,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0196,1979-10-13,Bachelors ,Clerical,M,M,1,0,0,0,65678.0,0
